i	locus_tag	old_locus_tag	protein_id	gene	strand	start	end	product
3548	EO946_RS18325	EO946_18320	WP_003221799.1	NA	-1	3566817	3567627	flagellar hook-basal body complex protein FlhP
3549	EO946_RS18330	EO946_18325	WP_003221801.1	NA	-1	3567660	3568473	flagellar hook-basal body complex protein FlhO
3550	EO946_RS18335	EO946_18330	WP_003221803.1	NA	-1	3568634	3569636	cell shape-determining protein Mbl
3551	EO946_RS18340	EO946_18335	WP_003221804.1	spoIIID	-1	3569814	3570096	sporulation transcriptional regulator SpoIIID
3552	EO946_RS18345	EO946_18340	WP_010886628.1	NA	-1	3570110	3570221	protein usd
3553	EO946_RS18350	EO946_18345	WP_003221814.1	NA	1	3570444	3570858	MarR family transcriptional regulator
3554	EO946_RS18355	EO946_18350	WP_003221816.1	NA	1	3570879	3572070	MFS transporter
3555	EO946_RS18360	EO946_18355	WP_032727382.1	NA	-1	3572165	3573572	DUF1565 domain-containing protein
3556	EO946_RS18365	EO946_18360	WP_003221821.1	NA	-1	3573678	3575145	allantoin permease
3557	EO946_RS18370	EO946_18365	WP_013308066.1	NA	-1	3575325	3576684	MFS transporter
3558	EO946_RS18375	EO946_18370	WP_032727283.1	NA	-1	3576683	3577253	isochorismatase family protein
3559	EO946_RS18380	EO946_18375	WP_003221827.1	NA	-1	3577437	3577899	hypothetical protein
3560	EO946_RS18385	EO946_18380	WP_003221828.1	NA	1	3578169	3579384	ammonium transporter
3561	EO946_RS18390	EO946_18385	WP_003221829.1	NA	1	3579395	3579746	P-II family nitrogen regulator
3562	EO946_RS18395	EO946_18390	WP_013308068.1	NA	1	3579923	3580505	undecaprenyl-diphosphatase
3563	EO946_RS18400	EO946_18395	WP_003221831.1	NA	-1	3580530	3580968	VanZ family protein
3564	EO946_RS18405	EO946_18400	WP_003221832.1	NA	-1	3581078	3581951	stage II sporulation protein spoIIQ
3565	EO946_RS18410	EO946_18405	WP_079996661.1	NA	1	3582091	3582583	N-acetyltransferase
3566	EO946_RS18415	EO946_18410	WP_003221836.1	NA	1	3582579	3583089	hypothetical protein
3567	EO946_RS18420	EO946_18415	WP_003221837.1	NA	1	3583319	3585110	NTP transferase domain-containing protein
3568	EO946_RS18425	EO946_18420	WP_003221839.1	NA	-1	3585216	3585651	DUF5392 family protein
3569	EO946_RS18430	EO946_18425	WP_003221841.1	cls	1	3585894	3587343	cardiolipin synthase
3570	EO946_RS18435	EO946_18430	WP_003221843.1	NA	-1	3587364	3588138	MerR family transcriptional regulator
3571	EO946_RS18440	EO946_18435	WP_003221845.1	NA	1	3588283	3588673	hypothetical protein
3572	EO946_RS18445	EO946_18440	WP_003221847.1	NA	-1	3588707	3589349	NAD(P)-dependent oxidoreductase
3573	EO946_RS18450	EO946_18445	WP_003221848.1	NA	-1	3589417	3589819	Rrf2 family transcriptional regulator
3574	EO946_RS18455	EO946_18450	WP_003221849.1	ureC	-1	3589952	3591662	urease subunit alpha
3575	EO946_RS18460	EO946_18455	WP_003221850.1	ureB	-1	3591658	3592033	urease subunit beta
3576	EO946_RS18465	EO946_18460	WP_003221851.1	ureA	-1	3592029	3592347	urease subunit gamma
3577	EO946_RS18470	EO946_18465	WP_003221852.1	urtE	-1	3592446	3593148	urea ABC transporter ATP-binding subunit UrtE
3578	EO946_RS18475	EO946_18470	WP_003221853.1	urtD	-1	3593144	3593894	urea ABC transporter ATP-binding protein UrtD
3579	EO946_RS18480	EO946_18475	WP_003221854.1	urtC	-1	3593868	3594939	urea ABC transporter permease subunit UrtC
3580	EO946_RS18485	EO946_18480	WP_003221855.1	urtB	-1	3594950	3595853	urea ABC transporter permease subunit UrtB
3581	EO946_RS18490	EO946_18485	WP_003221856.1	urtA	-1	3595885	3597142	urea ABC transporter substrate-binding protein
3582	EO946_RS18495	EO946_18490	WP_003221857.1	NA	-1	3597350	3597539	CsbD family protein
3583	EO946_RS18500	EO946_18495	WP_003221859.1	NA	-1	3597610	3598090	hypothetical protein
3584	EO946_RS18505	EO946_18500	WP_003221861.1	NA	-1	3598260	3599394	response regulator aspartate phosphatase RapB
3585	EO946_RS18510	EO946_18505	WP_003221863.1	moaA	-1	3599590	3600616	GTP 3',8-cyclase MoaA
3586	EO946_RS18515	EO946_18510	WP_003221865.1	fdhD	-1	3600631	3601420	formate dehydrogenase accessory sulfurtransferase FdhD
3587	EO946_RS18520	EO946_18515	WP_003221867.1	NA	-1	3601519	3601681	hypothetical protein
3588	EO946_RS18525	EO946_18520	WP_032727281.1	NA	-1	3601776	3602451	VWA domain-containing protein
3589	EO946_RS18530	EO946_18525	WP_003221871.1	NA	-1	3602772	3603456	VWA domain-containing protein
3590	EO946_RS18535	EO946_18530	WP_003221873.1	spoIID	-1	3603842	3604874	stage II sporulation protein D
3591	EO946_RS18540	EO946_18535	WP_003221875.1	murA	-1	3605069	3606380	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
3592	EO946_RS18545	EO946_18540	WP_003221877.1	NA	-1	3606413	3607154	YwmB family TATA-box binding protein
3593	EO946_RS18550	EO946_18545	WP_003221879.1	NA	-1	3607288	3607519	DUF1146 domain-containing protein
3594	EO946_RS18555	EO946_18550	WP_079996470.1	NA	-1	3607519	3607705	hypothetical protein
3595	EO946_RS18560	EO946_18555	WP_032727381.1	NA	1	3607696	3608170	hypothetical protein
3596	EO946_RS18565	EO946_18560	WP_003221882.1	NA	-1	3608204	3608603	F0F1 ATP synthase subunit epsilon
3597	EO946_RS18570	EO946_18565	WP_003221884.1	atpD	-1	3608626	3610048	F0F1 ATP synthase subunit beta
3598	EO946_RS18575	EO946_18570	WP_003221886.1	NA	-1	3610073	3610937	F0F1 ATP synthase subunit gamma
3599	EO946_RS18580	EO946_18575	WP_003221888.1	atpA	-1	3611013	3612522	F0F1 ATP synthase subunit alpha
3600	EO946_RS18585	EO946_18580	WP_003221892.1	NA	-1	3612538	3613084	F0F1 ATP synthase subunit delta
3601	EO946_RS18590	EO946_18585	WP_003221894.1	atpF	-1	3613080	3613593	F0F1 ATP synthase subunit B
3602	EO946_RS18595	EO946_18590	WP_003151167.1	atpE	-1	3613755	3613968	F0F1 ATP synthase subunit C
3603	EO946_RS18600	EO946_18595	WP_003221896.1	atpB	-1	3614013	3614748	F0F1 ATP synthase subunit A
3604	EO946_RS18605	EO946_18600	WP_003221899.1	NA	-1	3614755	3615139	ATP synthase subunit I
3605	EO946_RS18610	EO946_18605	WP_003221902.1	NA	-1	3615558	3616188	uracil phosphoribosyltransferase
3606	EO946_RS18615	EO946_18610	WP_003221904.1	glyA	-1	3616322	3617570	serine hydroxymethyltransferase
3607	EO946_RS18620	EO946_18615	WP_003221907.1	NA	-1	3617775	3618318	TIGR01440 family protein
3608	EO946_RS18625	EO946_18620	WP_003221910.1	rpiB	-1	3618330	3618780	ribose 5-phosphate isomerase B
3609	EO946_RS18630	EO946_18625	WP_003221913.1	NA	-1	3618935	3619388	low molecular weight protein arginine phosphatase
3610	EO946_RS18635	EO946_18630	WP_003221915.1	NA	-1	3619465	3620023	manganese efflux pump
3611	EO946_RS18640	EO946_18635	WP_003221917.1	NA	-1	3620100	3621141	threonylcarbamoyl-AMP synthase
3612	EO946_RS18645	EO946_18640	WP_032727380.1	NA	-1	3621298	3621742	hypothetical protein
3613	EO946_RS18650	EO946_18645	WP_003221921.1	spoIIR	-1	3621808	3622483	stage II sporulation protein R
3614	EO946_RS18655	EO946_18650	WP_003221923.1	NA	1	3622623	3622986	UPF0715 family protein
3615	EO946_RS18660	EO946_18655	WP_003221925.1	NA	-1	3623004	3623289	hypothetical protein
3616	EO946_RS18665	EO946_18660	WP_003221927.1	prmC	-1	3623350	3624217	peptide chain release factor N(5)-glutamine methyltransferase
3617	EO946_RS18670	EO946_18665	WP_003221928.1	prfA	-1	3624218	3625289	peptide chain release factor 1
3618	EO946_RS18675	EO946_18670	WP_013308071.1	NA	1	3625414	3625801	VOC family protein
3619	EO946_RS18680	EO946_18675	WP_003221930.1	racA	1	3625922	3626477	chromosome-anchoring protein RacA
3620	EO946_RS18685	EO946_18680	WP_003221932.1	NA	-1	3626511	3627468	AEC family transporter
3621	EO946_RS18690	EO946_18685	WP_079996473.1	malS	-1	3627549	3629298	oxaloacetate-decarboxylating malate dehydrogenase
3622	EO946_RS18695	EO946_18690	WP_003221936.1	NA	-1	3629535	3630123	thymidine kinase
3623	EO946_RS18700	EO946_18695	WP_003151132.1	rpmE	-1	3630211	3630412	50S ribosomal protein L31
3624	EO946_RS18705	EO946_18700	WP_003221939.1	rho	-1	3630530	3631814	transcription termination factor Rho
3625	EO946_RS18710	EO946_18705	WP_013308072.1	NA	-1	3631810	3632005	hypothetical protein
3626	EO946_RS18715	EO946_18710	WP_003221941.1	glpX	-1	3632216	3633182	class II fructose-bisphosphatase
3627	EO946_RS18720	EO946_18715	WP_003221943.1	NA	-1	3633212	3634502	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
3628	EO946_RS18725	EO946_18720	WP_003221948.1	fsa	-1	3634880	3635519	fructose-6-phosphate aldolase
3629	EO946_RS18730	EO946_18725	WP_003221950.1	NA	-1	3635637	3636495	fructose-bisphosphate aldolase
3630	EO946_RS18735	EO946_18730	WP_003227621.1	spo0F	-1	3636674	3637049	sporulation initiation phosphotransferase Spo0F
3631	EO946_RS18740	EO946_18735	WP_003221955.1	NA	1	3637214	3637736	DUF2529 domain-containing protein
3632	EO946_RS18745	EO946_18740	WP_003221957.1	pyrG	-1	3637818	3639426	CTP synthase (glutamine hydrolyzing)
3633	EO946_RS18750	EO946_18745	WP_003221959.1	NA	-1	3639665	3640187	DNA-directed RNA polymerase subunit delta
3634	EO946_RS18755	EO946_18750	WP_003221961.1	acdA	-1	3640369	3641509	acyl-CoA dehydrogenase AcdA
3635	EO946_RS18760	EO946_18755	WP_003221963.1	NA	-1	3641505	3643623	4Fe-4S dicluster domain-containing protein
3636	EO946_RS18765	EO946_18760	WP_003221965.1	cls	1	3643777	3644977	cardiolipin synthase
3637	EO946_RS18770	EO946_18765	WP_003221967.1	uvsE	1	3644989	3645952	UV DNA damage repair endonuclease UvsE
3638	EO946_RS18775	EO946_18770	WP_003221969.1	NA	1	3646032	3646305	hypothetical protein
3639	EO946_RS18780	EO946_18775	WP_003221971.1	NA	-1	3646354	3646879	dihydrofolate reductase
3640	EO946_RS18785	EO946_18780	WP_003221973.1	NA	-1	3646888	3648616	ABC transporter ATP-binding protein
3641	EO946_RS18790	EO946_18785	WP_003221974.1	cls	-1	3648701	3650204	cardiolipin synthase
3642	EO946_RS18795	EO946_18790	WP_003221975.1	NA	-1	3650305	3650935	YitT family protein
3643	EO946_RS18800	EO946_18795	WP_003221978.1	narI	-1	3651106	3651778	respiratory nitrate reductase subunit gamma
3644	EO946_RS18805	EO946_18800	WP_003221980.1	narJ	-1	3651774	3652329	nitrate reductase molybdenum cofactor assembly chaperone
3645	EO946_RS18810	EO946_18805	WP_003221982.1	narH	-1	3652354	3653818	nitrate reductase subunit beta
3646	EO946_RS18815	EO946_18810	WP_003221984.1	NA	-1	3653807	3657494	nitrate reductase subunit alpha
3647	EO946_RS18820	EO946_18815	WP_003221986.1	NA	-1	3657711	3658188	Crp/Fnr family transcriptional regulator
3648	EO946_RS18825	EO946_18820	WP_032727279.1	NA	1	3658331	3659051	YwiC-like family protein
3649	EO946_RS18830	EO946_18825	WP_003221990.1	NA	-1	3659083	3659800	fumarate/nitrate reduction transcriptional regulator Fnr
3650	EO946_RS18835	EO946_18830	WP_032727278.1	narK	-1	3659897	3661085	nitrate transporter NarK
3651	EO946_RS18840	EO946_18835	WP_003221993.1	NA	-1	3661219	3662890	arginine--tRNA ligase
3652	EO946_RS18845	EO946_18840	WP_003221995.1	NA	-1	3662886	3663315	DUF1934 domain-containing protein
3653	EO946_RS18850	EO946_18845	WP_003222002.1	NA	1	3663628	3663760	subtilosin A family bacteriocin
3654	EO946_RS18855	EO946_18850	WP_003222004.1	albA	1	3663904	3665251	subtilosin maturase AlbA
3655	EO946_RS18860	EO946_18855	WP_003222006.1	albB	1	3665263	3665425	antilisterial bacteriocin subtilosin biosynthesis protein AlbB
3656	EO946_RS18865	EO946_18860	WP_003222008.1	NA	1	3665421	3666141	ABC transporter ATP-binding protein
3657	EO946_RS18870	EO946_18865	WP_003222009.1	albD	1	3666133	3667444	antilisterial bacteriocin subtilosin biosynthesis protein AlbD
3658	EO946_RS18875	EO946_18870	WP_079996665.1	NA	1	3667433	3668594	insulinase family protein
3659	EO946_RS18880	EO946_18875	WP_003222013.1	NA	1	3668598	3669882	insulinase family protein
3660	EO946_RS18885	EO946_18880	WP_003222015.1	albG	1	3669878	3670580	antilisterial bacteriocin subtilosin biosynthesis protein AlbG
3661	EO946_RS18890	EO946_18885	WP_003222017.1	NA	-1	3670716	3672072	YncE family protein
3662	EO946_RS18895	EO946_18890	WP_003222019.1	NA	-1	3672068	3672296	hypothetical protein
3663	EO946_RS18900	EO946_18895	WP_003222022.1	NA	1	3672298	3673444	response regulator aspartate phosphatase RapF
3664	EO946_RS18905	EO946_18900	WP_003222023.1	NA	1	3673427	3673547	phosphatase RapF inhibitor PhrF
3665	EO946_RS18910	EO946_18905	WP_003222025.1	speB	-1	3673699	3674572	agmatinase
3666	EO946_RS18915	EO946_18910	WP_003222027.1	speE	-1	3674632	3675463	spermidine synthase
3667	EO946_RS18920	EO946_18915	WP_003222029.1	NA	1	3675664	3677740	penicillin-binding protein
3668	EO946_RS18925	EO946_18920	WP_003222031.1	NA	-1	3677678	3677924	hypothetical protein
3669	EO946_RS18930	EO946_18925	WP_003222033.1	NA	-1	3678060	3678579	hypothetical protein
3670	EO946_RS18935	EO946_18930	WP_003222035.1	NA	-1	3678591	3679251	site-2 protease family protein
3671	EO946_RS18940	EO946_18935	WP_003222038.1	NA	1	3679359	3679548	4-oxalocrotonate tautomerase
3672	EO946_RS18945	EO946_18940	WP_003222040.1	NA	-1	3679591	3680011	MarR family transcriptional regulator
3673	EO946_RS18950	EO946_18945	WP_003222042.1	thrS	-1	3680130	3682047	threonine--tRNA ligase
3674	EO946_RS18955	EO946_18950	WP_032727277.1	NA	-1	3682655	3682811	hypothetical protein
3675	EO946_RS18960	EO946_18955	WP_003222046.1	NA	-1	3682949	3683450	YwgA family protein
3676	EO946_RS18965	EO946_18960	WP_003222047.1	NA	-1	3683485	3684787	HD domain-containing protein
3677	EO946_RS18970	EO946_18965	WP_003222050.1	NA	-1	3684948	3685173	DUF1450 domain-containing protein
3678	EO946_RS18975	EO946_18970	WP_003222052.1	NA	1	3685387	3686173	prespore-specific transcription regulator RsfA
3679	EO946_RS18980	EO946_18975	WP_003222054.1	NA	-1	3686316	3687207	DMT family transporter
3680	EO946_RS18985	EO946_18980	WP_003222057.1	NA	-1	3687375	3688221	octanoyl-[GcvH]:protein N-octanoyltransferase
3681	EO946_RS18990	EO946_18985	WP_003222059.1	NA	-1	3688268	3689168	cysJI operon transcriptional regulator CysL
3682	EO946_RS18995	EO946_18990	WP_003222061.1	pta	-1	3689314	3690286	phosphate acetyltransferase
3683	EO946_RS19000	EO946_18995	WP_003222063.1	NA	1	3690555	3691320	heme-dependent peroxidase
3684	EO946_RS19005	EO946_19000	WP_003222065.1	NA	1	3691452	3692232	NADPH-dependent reductase BacG
3685	EO946_RS19010	EO946_19005	WP_003222068.1	NA	-1	3692246	3693446	transaminase BacF
3686	EO946_RS19015	EO946_19010	WP_032727276.1	NA	-1	3693446	3694631	bacilysin exporter BacE
3687	EO946_RS19020	EO946_19015	WP_003222079.1	NA	-1	3694627	3696046	alanine--anticapsin ligase
3688	EO946_RS19025	EO946_19020	WP_003222081.1	bacC	-1	3696064	3696826	dihydroanticapsin 7-dehydrogenase
3689	EO946_RS19030	EO946_19025	WP_003222084.1	NA	-1	3696828	3697536	3-((4R)-4-hydroxycyclohexa-1, 5-dien-1-yl)-2-oxopropanoate isomerase
3690	EO946_RS19035	EO946_19030	WP_003222086.1	NA	-1	3697525	3698140	prephenate decarboxylase
3691	EO946_RS19040	EO946_19035	WP_003222088.1	NA	-1	3698292	3699531	MFS transporter
3692	EO946_RS19045	EO946_19040	WP_003222090.1	NA	-1	3699747	3701160	amino acid permease
3693	EO946_RS19050	EO946_19045	WP_003222092.1	NA	-1	3701159	3702860	M20/M25/M40 family metallo-hydrolase
3694	EO946_RS19055	EO946_19050	WP_003222094.1	pruA	-1	3702932	3704480	L-glutamate gamma-semialdehyde dehydrogenase
3695	EO946_RS19060	EO946_19055	WP_003222096.1	NA	-1	3704718	3705993	glutamate dehydrogenase
3696	EO946_RS19065	EO946_19060	WP_003222098.1	NA	-1	3706166	3706631	biofilm-surface layer protein BslB
3697	EO946_RS19070	EO946_19065	WP_003222100.1	NA	-1	3706955	3707411	spore coat protein
3698	EO946_RS19075	EO946_19070	WP_003222102.1	rfbD	-1	3707403	3708255	dTDP-4-dehydrorhamnose reductase
3699	EO946_RS19080	EO946_19075	WP_003222104.1	rfbB	-1	3708268	3709216	dTDP-glucose 4,6-dehydratase
3700	EO946_RS19085	EO946_19080	WP_003222106.1	NA	-1	3709215	3709956	NTP transferase domain-containing protein
3701	EO946_RS19090	EO946_19085	WP_003222108.1	NA	-1	3709980	3711000	spore coat protein
3702	EO946_RS19095	EO946_19090	WP_003222110.1	NA	-1	3711002	3711725	spore coat protein
3703	EO946_RS19100	EO946_19095	WP_003222112.1	NA	-1	3711717	3712839	spore coat protein
3704	EO946_RS19105	EO946_19100	WP_003222114.1	NA	-1	3712838	3713708	GNAT family N-acetyltransferase
3705	EO946_RS19110	EO946_19105	WP_003222116.1	NA	-1	3713708	3714878	DegT/DnrJ/EryC1/StrS aminotransferase family protein
3706	EO946_RS19115	EO946_19110	WP_003222118.1	NA	-1	3714898	3716323	CDP-glycerol glycerophosphotransferase family protein
3707	EO946_RS19120	EO946_19115	WP_003222120.1	NA	-1	3716327	3717098	spore coat dTDP-glycosyltransferase SpsA
3708	EO946_RS19125	EO946_19120	WP_032727274.1	NA	-1	3717063	3717270	hypothetical protein
3709	EO946_RS19130	EO946_19125	WP_003222122.1	gerQ	1	3717417	3717963	spore coat protein GerQ
3710	EO946_RS19135	EO946_19130	WP_003222123.1	NA	-1	3718006	3718378	DUF423 domain-containing protein
3711	EO946_RS19140	EO946_19135	WP_003222125.1	NA	-1	3718439	3719762	purine permease
3712	EO946_RS19145	EO946_19140	WP_003222126.1	NA	-1	3719780	3720098	YwdI family protein
3713	EO946_RS19150	EO946_19145	WP_003222131.1	NA	1	3720265	3721636	aldehyde dehydrogenase
3714	EO946_RS19155	EO946_19150	WP_003222133.1	NA	-1	3721661	3722339	uracil-DNA glycosylase
3715	EO946_RS19160	EO946_19155	WP_003222135.1	NA	-1	3722352	3723159	glycosyltransferase family 2 protein
3716	EO946_RS19165	EO946_19160	WP_003222137.1	NA	-1	3723248	3723782	hypothetical protein
3717	EO946_RS19170	EO946_19165	WP_003222138.1	NA	-1	3723829	3724465	hypothetical protein
3718	EO946_RS19175	EO946_19170	WP_003222139.1	NA	-1	3724457	3724796	PadR family transcriptional regulator
3719	EO946_RS19180	EO946_19175	WP_003222141.1	NA	1	3724939	3725755	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
3720	EO946_RS19185	EO946_19180	WP_003222143.1	NA	-1	3725843	3726092	hypothetical protein
3721	EO946_RS19190	EO946_19185	WP_003222146.1	NA	-1	3726184	3727624	sucrose-6-phosphate hydrolase
3722	EO946_RS19195	EO946_19190	WP_003222147.1	scrA	-1	3727620	3729006	PTS system sucrose transporter subunit IIBC
3723	EO946_RS19200	EO946_19195	WP_003222150.1	NA	1	3729306	3730077	formate/nitrite transporter family protein
3724	EO946_RS19205	EO946_19200	WP_003222152.1	NA	-1	3730115	3730946	sac operon transcriptional antiterminator SacT
3725	EO946_RS19210	EO946_19205	WP_003222155.1	NA	-1	3730985	3731288	hypothetical protein
3726	EO946_RS19215	EO946_19210	WP_003222157.1	NA	1	3731816	3734237	serine protease Vpr
3727	EO946_RS19220	EO946_19215	WP_003222159.1	NA	-1	3734274	3735276	LLM class flavin-dependent oxidoreductase
3728	EO946_RS19225	EO946_19220	WP_003222161.1	nfsA	-1	3735451	3736201	oxygen-insensitive NADPH nitroreductase
3729	EO946_RS19230	EO946_19225	WP_032727272.1	NA	-1	3736306	3737491	FtsW/RodA/SpoVE family cell cycle protein
3730	EO946_RS19235	EO946_19230	NA	NA	-1	3737700	3738842	GNAT family N-acetyltransferase
3731	EO946_RS19240	EO946_19235	WP_003227411.1	ywcE	1	3739070	3739334	spore morphogenesis/germination protein YwcE
3732	EO946_RS19245	EO946_19240	WP_003222169.1	qoxD	-1	3739574	3739949	cytochrome aa3 quinol oxidase subunit IV
3733	EO946_RS19250	EO946_19245	WP_003222171.1	NA	-1	3739950	3740565	cytochrome aa3 quinol oxidase subunit III
3734	EO946_RS19255	EO946_19250	WP_003222173.1	qoxB	-1	3740578	3742528	cytochrome aa3 quinol oxidase subunit I
3735	EO946_RS19260	EO946_19255	WP_079996670.1	qoxA	-1	3742555	3743521	cytochrome aa3 quinol oxidase subunit II
3736	EO946_RS19265	EO946_19260	WP_003222176.1	NA	1	3744034	3744280	GlsB/YeaQ/YmgE family stress response membrane protein
3737	EO946_RS19270	EO946_19265	WP_003222177.1	galT	-1	3744349	3745891	UDP-glucose--hexose-1-phosphate uridylyltransferase
3738	EO946_RS19275	EO946_19270	WP_003222180.1	NA	-1	3745894	3747067	galactokinase
3739	EO946_RS19280	EO946_19275	WP_032727269.1	NA	-1	3747151	3747535	GtrA family protein
3740	EO946_RS19285	EO946_19280	WP_003222184.1	NA	-1	3747552	3748224	TetR/AcrR family transcriptional regulator
3741	EO946_RS19290	EO946_19285	WP_003222186.1	sinI	1	3748576	3748735	DNA-binding anti-repressor SinI
