i	locus_tag	old_locus_tag	protein_id	gene	strand	start	end	product
3688	BSU_35050	BSU35050	NP_391385.1	yvnA	1	3602073	3602547	putative transcriptional regulator
3689	BSU_35060	BSU35060	NP_391386.1	cypX	-1	3602587	3603805	cyclo-L-leucyl-L-leucyl dipeptide oxidase, pulcheriminic synthase
3690	BSU_35070	BSU35070	NP_391387.1	pchC	-1	3603820	3604567	cyclodipeptide synthase (tRNA-dependent), pulcherimminic acid precursor
3691	BSU_35080	BSU35080	NP_391388.1	pchR	1	3604992	3605502	transcriptional regulator for pulcherriminic acid synthesis
3692	BSU_35090	BSU35090	NP_391389.1	pchE	1	3605522	3606734	pulcherriminic acid efflux transporter
3693	BSU_35100	BSU35100	NP_391390.1	yvlD	-1	3606761	3607121	putative integral phage holin-like membrane protein
3694	BSU_35110	BSU35110	NP_391391.1	yvlC	-1	3607122	3607320	membrane associated phage-like stress regulator, nisin resistance
3695	BSU_35120	BSU35120	NP_391392.1	yvlB	-1	3607324	3608422	conserved protein of unknown function, stress-related
3696	BSU_35130	BSU35130	NP_391393.1	yvlA	-1	3608446	3608773	conserved protein of unknown function
3697	BSU_35140	BSU35140	NP_391394.1	yvkN	1	3608990	3609221	conserved protein of unknown function
3698	BSU_35150	BSU35150	NA	yvzB	-1	3609419	3609902	putative flagellin
3699	BSU_35160	BSU35160	NP_391396.1	uvrA	-1	3610063	3612937	excinuclease ABC (subunit A)
3700	BSU_35170	BSU35170	NP_391397.1	uvrB	-1	3612944	3614930	excinuclease ABC (subunit B)
3701	BSU_35180	BSU35180	NP_391398.1	csbA	-1	3615115	3615346	conserved membrane protein of unknown function
3702	BSU_35190	BSU35190	NP_391399.1	yvkC	1	3615792	3618288	putative phosphotransferase
3703	BSU_35200	BSU35200	NP_391400.1	yvkB	1	3618363	3618933	putative transcriptional regulator (TetR/AcrR family)
3704	BSU_35210	BSU35210	NP_391401.1	yvkA	1	3618963	3620298	putative efflux transporter
3705	BSU_35220	BSU35220	NP_391402.1	minJ	-1	3620345	3621539	topological determinant of cell division
3706	BSU_35230	BSU35230	NA	swrAAc	-1	3621617	3621956	swarming motility protein fragment; C-terminal part of swrAA
3707	BSU_35239	BSU35239	NA	swrAAn	-1	3621930	3622047	swarming motility protein; N-terminal part of swrAA
3708	BSU_35240	BSU35240	NP_391404.1	ctpB	-1	3622355	3623798	PDZ-containing carboxyl-terminal protease processing protease [Zn(II)]
3709	BSU_35250	BSU35250	NP_391405.1	ftsX	-1	3623937	3624828	cell-division ABC transporter
3710	BSU_35260	BSU35260	NP_391406.1	ftsE	-1	3624820	3625507	cell-division signal transducer (ATP-binding protein)
3711	BSU_35270	BSU35270	NP_391407.1	cccB	-1	3625740	3626079	cytochrome c551
3712	BSU_35280	BSU35280	NP_391408.2	yvjA	-1	3626127	3627012	putative integral inner membrane protein
3713	BSU_35290	BSU35290	NP_391409.1	prfB	-1	3627138	3628240	peptide chain release factor 2
3714	BSU_35300	BSU35300	NP_391410.1	secA	-1	3628309	3630835	translocase binding subunit (ATPase)
3715	BSU_35310	BSU35310	NP_391411.1	hpf	-1	3631002	3631572	ribosome-associated sigma 54 modulation protein; ribosome dimerisation factor
3716	BSU_35319	BSU35319	YP_003097791.1	yvzG	-1	3631762	3632140	conserved protein of unknown function
3717	BSU_35320	BSU35320	NP_391412.1	fliT	-1	3632149	3632491	flagellar assembly protein FliT involved in control of flagella expression
3718	BSU_35330	BSU35330	NP_391413.1	fliS	-1	3632487	3632889	flagellar assembly protein FliS
3719	BSU_35340	BSU35340	NP_391414.1	fliD	-1	3632910	3634407	flagellar hook-associated capping protein 2 (HAP2)
3720	BSU_35350	BSU35350	NP_391415.1	yvyC	-1	3634424	3634754	putative flagellar protein of unknown function
3721	BSU_35360	BSU35360	NP_391416.1	hag	-1	3634986	3635901	flagellin protein
3722	BSU_35370	BSU35370	NP_391417.1	csrA	-1	3636045	3636270	carbon storage regulator
3723	BSU_35380	BSU35380	NP_391418.1	fliW	-1	3636263	3636695	assembly factor of the flagellum
3724	BSU_35390	BSU35390	NP_391419.1	yviE	-1	3636715	3637291	conserved protein of unknown function
3725	BSU_35400	BSU35400	NP_391420.1	flgL	-1	3637337	3638234	flagellar hook-filament junction protein
3726	BSU_35410	BSU35410	NP_391421.1	flgK	-1	3638244	3639768	flagellar hook-filament junction
3727	BSU_35420	BSU35420	NP_391422.1	flgN	-1	3639786	3640269	factor required for flagellar based motility
3728	BSU_35430	BSU35430	NP_391423.1	flgM	-1	3640284	3640551	anti-sigma factor repressor of sigma(D)-dependent transcription
3729	BSU_35440	BSU35440	NP_391424.1	yvyF	-1	3640631	3641051	putative transcriptional regulator of flagella formation
3730	BSU_35450	BSU35450	NP_391425.2	comFC	-1	3641124	3641847	component of the DNA transport apparatus
3731	BSU_35460	BSU35460	NP_391426.1	comFB	-1	3641810	3642107	regulator of competence, pole located
3732	BSU_35470	BSU35470	NP_391427.1	comFA	-1	3642166	3643558	ATP-dependent helicase competence protein
3733	BSU_35480	BSU35480	NP_391428.1	fakBA	-1	3643663	3644509	fatty acid kinase fatty acid binding subunit A
3734	BSU_35490	BSU35490	NP_391429.1	degU	-1	3644606	3645296	two-component response regulator
3735	BSU_35500	BSU35500	NP_391430.1	degS	-1	3645378	3646536	two-component sensor histidine kinase [DegU]
3736	BSU_35510	BSU35510	NP_391431.1	yvyE	1	3646752	3647406	putative translation regulator
3737	BSU_35520	BSU35520	NP_391432.1	tagV	1	3647405	3648581	teichoic acid-peptidoglycan tethering enzyme (LCP component) with transcription regulator domain
3738	BSU_35530	BSU35530	NP_391433.1	tagO	-1	3648653	3649730	UDP-N-acetylglucosamine:undecaprenyl-P N-acetylglucosaminyl-1-P transferase
3739	BSU_35540	BSU35540	NP_391434.1	tuaH	-1	3649874	3651068	putative glycosyltransferase (teichuronic acid)
3740	BSU_35550	BSU35550	NP_391435.1	tuaG	-1	3651096	3651855	putative glycosyltransferase (teichuronic acid)
3741	BSU_35560	BSU35560	NP_391436.1	tuaF	-1	3651878	3652559	putative hydrolase involved in teichuronic acid synthesis
3742	BSU_35570	BSU35570	NP_391437.1	tuaE	-1	3652587	3654054	putative polymerase of teichuronic acid repeating units
3743	BSU_35580	BSU35580	NP_391438.1	tuaD	-1	3654138	3655524	UDP-glucose 6-dehydrogenase (teichuronic acid)
3744	BSU_35590	BSU35590	NP_391439.1	tuaC	-1	3655585	3656755	putative glycosyltransferase (teichuronic acid)
3745	BSU_35600	BSU35600	NP_391440.1	tuaB	-1	3656751	3658203	putative exporter involved in biosynthesis of teichuronic acid
3746	BSU_35609	BSU35609	NA	tuaAc	-1	3658258	3658408	putative undecaprenyl-phosphate N-acetylgalactosaminyl-1-phosphate transferase; C-terminal part of TuaA
3747	BSU_35610	BSU35610	NA	tuaAn	-1	3658406	3658892	putative undecaprenyl-phosphate N-acetylgalactosaminyl-1-phosphate transferase; N-terminal part of TuaA
3748	BSU_35620	BSU35620	NP_391442.1	lytC	-1	3659118	3660609	N-acetylmuramoyl-L-alanine amidase (major autolysin)
3749	BSU_35630	BSU35630	NP_391443.1	lytB	-1	3660647	3662765	modifier of major autolysin amidase LytC
3750	BSU_35640	BSU35640	NP_391444.1	lytA	-1	3662788	3663097	membrane bound lipoprotein
3751	BSU_35650	BSU35650	NP_391445.1	tagU	1	3663280	3664201	teichoic acid-peptidoglycan tethering enzyme (LCP component) with transcription regulator domain of major autolysin expression
3752	BSU_35660	BSU35660	NP_391446.1	mnaA	-1	3664240	3665383	UDP-N-acetylmannosamine 2-epimerase
3753	BSU_35670	BSU35670	NP_391447.1	gtaB	1	3665628	3666507	UTP-glucose-1-phosphate uridylyltransferase
3754	BSU_35678	BSU35678	YP_009514004.1	NA	1	3666840	3667059	hypothetical protein
3755	BSU_35679	BSU35679	NA	yvzH	-1	3666932	3667016	putative teichoic acid translocation permease protein tagG (fragment)
3756	BSU_35680	BSU35680	NP_391448.1	ggaB	-1	3667208	3669911	poly(glucosyl N-acetylgalactosamine 1-phosphate) glucosyltransferase
3757	BSU_35690	BSU35690	NA	ggaA	-1	3670034	3671375	poly(glucosyl N-acetylgalactosamine 1-phosphate) glucosyltransferase (missing signal peptide)
3758	BSU_35698	BSU35698	NA	yvzI	-1	3671415	3671622	putative CDP-glycerol:poly(glycerophosphate) glycerophosphotransferase (fragment)
3759	BSU_35699	BSU35699	NA	yvzE	1	3672928	3673525	putative UTP-glucose-1-phosphate uridylyltransferase (UDP-glucose pyrophosphorylase) (UDPGP) (fragment)
3760	BSU_35700	BSU35700	NP_391451.1	tagH	-1	3673563	3675147	ATP-binding teichoic acid precursor transporter component
3761	BSU_35710	BSU35710	NP_391452.1	tagG	-1	3675166	3675994	teichoic acid precursors permease
3762	BSU_35720	BSU35720	NP_391453.1	tagF	-1	3676158	3678399	CDP-glycerol:polyglycerol phosphate glycero-phosphotransferase (poly(glycerol phosphate) polymerase)
3763	BSU_35730	BSU35730	NP_391454.1	tagE	-1	3678398	3680420	UDP-glucose:polyglycerol phosphate alpha-glucosyltransferase
3764	BSU_35740	BSU35740	NP_391455.1	tagD	-1	3680580	3680970	glycerol-3-phosphate cytidylyltransferase
3765	BSU_35750	BSU35750	NP_391456.1	tagA	1	3681369	3682140	N-acetylmannosamine (ManNAc) C4 hydroxyl of a membrane-anchored N-acetylglucosaminyl diphospholipid (GlcNAc-pp-undecaprenyl, lipid I) glycosyltransferase
3766	BSU_35760	BSU35760	NP_391457.1	tagB	1	3682172	3683318	teichoic acid primase, CDP-glycerol:N-acetyl-beta-d-mannosaminyl-1, 4-N-acetyl-d-glucosaminyldiphosphoundecaprenyl glycerophosphotransferase
3767	BSU_35770	BSU35770	NP_391458.1	tagC	1	3683437	3684766	putative polyglycerol phosphate assembly and export protein (teichoic acid biosynthesis)
3768	BSU_35780	BSU35780	NP_391459.1	lytD	-1	3684825	3687468	exported N-acetylglucosaminidase (major autolysin) (CWBP90)
3769	BSU_35790	BSU35790	NP_391460.1	pmiA	-1	3687596	3688547	mannose-6-phosphate isomerase (active on aldose substrates with hydroxyl groups oriented in the same direction at the C-2 and C-3 positions as in mannose)
3770	BSU_35800	BSU35800	NP_391461.2	gerBA	1	3688811	3690263	component of germinant receptor B
3771	BSU_35810	BSU35810	NP_391462.2	gerBB	1	3690268	3691375	component of germinant receptor B
3772	BSU_35820	BSU35820	NP_391463.1	gerBC	1	3691371	3692496	lipoprotein component of the germination receptor B
3773	BSU_35830	BSU35830	NP_391464.2	ywtG	-1	3692532	3693906	putative carbohydrate/proton transporter
3774	BSU_35840	BSU35840	NP_391465.2	tagT	1	3694238	3695207	teichoic acid-peptidoglycan tethering enzyme (LCP component) with transcription regulator domain of capsule synthesis
3775	BSU_35850	BSU35850	NP_391466.1	ribZB	1	3695362	3696223	5-amino-6-ribitylamino-2,4(1H, 3H)-pyrimidinedione 5'-phosphate phosphatase (promiscuous activity)
3776	BSU_35860	BSU35860	NP_391467.1	pgdS	-1	3696256	3697498	gamma-DD-glutamyl hydrolase (PGA depolymerase)
3777	BSU_35870	BSU35870	NP_391468.1	edmS	-1	3697638	3697806	factor required extrachromosomal elements maintenance
3778	BSU_35880	BSU35880	NP_391469.1	capA	-1	3697820	3698963	capsular polyglutamate synthetase (acid resistance)
3779	BSU_35890	BSU35890	NP_391470.1	capC	-1	3698981	3699431	capsular polyglutamate amide ligase/translocase subunit
3780	BSU_35900	BSU35900	NP_391471.2	capB	-1	3699445	3700627	capsular polyglutamate synthetase (ATP-dependent amide ligase)
3781	BSU_35910	BSU35910	NP_391472.1	rbsR	1	3701410	3702391	ribose operon repressor (LacI family, D-ribose)
3782	BSU_35920	BSU35920	NP_391473.1	rbsK	1	3702392	3703274	ribokinase
3783	BSU_35930	BSU35930	NP_391474.1	rbsD	1	3703270	3703666	D-ribose pyranase
3784	BSU_35940	BSU35940	NP_391475.1	rbsA	1	3703681	3705163	ribose ABC transporter (ATP-binding protein)
3785	BSU_35950	BSU35950	NP_391476.1	rbsC	1	3705164	3706133	ribose ABC transporter (permease)
3786	BSU_35960	BSU35960	NP_391477.1	rbsB	1	3706144	3707062	ribose ABC transporter (ribose-binding lipoprotein)
3787	BSU_35970	BSU35970	NP_391478.1	ywsB	1	3707143	3707680	putative cell wall binding enzyme
3788	BSU_35980	BSU35980	NP_391479.1	ywsA	1	3707835	3708132	conserved protein of unknown function
3789	BSU_35990	BSU35990	NP_391480.1	ywrO	-1	3708171	3708699	nitroreductase (unknown substrate)
3790	BSU_36000	BSU36000	NP_391481.1	alsD	-1	3708798	3709566	alpha-acetolactate decarboxylase
3791	BSU_36010	BSU36010	NP_391482.2	alsS	-1	3709627	3711340	alpha-acetolactate synthase
3792	BSU_36020	BSU36020	NP_391483.1	alsR	1	3711497	3712406	transcriptional regulator controlling alsSD, ictEP expression (LysR family)
3793	BSU_36030	BSU36030	NP_391484.1	ywrK	1	3712616	3713945	putative Na+/H+ antiporter
3794	BSU_36040	BSU36040	NP_391485.1	ywrJ	-1	3714001	3714679	conserved protein of unknown function
3795	BSU_36050	BSU36050	NP_391486.1	cotB	-1	3714738	3715881	spore coat protein (outer)
3796	BSU_36060	BSU36060	NP_391487.1	cotH	-1	3716008	3717097	spore coat protein kinase
3797	BSU_36070	BSU36070	NP_391488.1	cotG	1	3717237	3717825	spore morphogenetic protein
3798	BSU_36079	BSU36079	YP_009514005.1	NA	1	3717325	3717805	doubtful CDS (putative in frame frameshift)
3799	BSU_36080	BSU36080	NP_391489.1	ywrF	1	3717998	3718616	putative flavin-binding monooxygenase
3800	BSU_36090	BSU36090	NP_391490.1	ywrE	1	3718793	3719129	conserved protein of unknown function
3801	BSU_36100	BSU36100	NP_391491.1	hpxW	-1	3719133	3720711	oxamate amidohydrolase
3802	BSU_36110	BSU36110	NP_391492.1	chrS	1	3720924	3721401	transcriptional negative regulator of chromate transport (Lrp/AsnC family)
3803	BSU_36120	BSU36120	NP_391493.1	chrB	1	3721414	3722008	chromate transporter subunit N
3804	BSU_36130	BSU36130	NP_391494.1	chrA	1	3722004	3722541	chromate transporter subunit C
3805	BSU_36140	BSU36140	NP_391495.1	ywqO	-1	3722567	3722789	conserved protein of unknown function
3806	BSU_36150	BSU36150	NP_391496.1	ywqN	-1	3722785	3723331	putative oxidoreductase
3807	BSU_36160	BSU36160	NP_391497.1	ywqM	1	3723453	3724335	putative transcriptional regulator (LysR family)
3808	BSU_36170	BSU36170	NP_391498.2	nfi	-1	3724419	3725136	endonuclease V
3809	BSU_36180	BSU36180	NP_391499.1	rttO	-1	3725145	3725610	putative ribonuclease antitoxin
3810	BSU_36190	BSU36190	NP_391500.1	rttN	-1	3725599	3727408	putative ribonuclease toxin
3811	BSU_36200	BSU36200	NP_391501.1	ywqI	-1	3727426	3727687	conserved protein of unknown function
3812	BSU_36210	BSU36210	NP_391502.1	ywqH	-1	3727696	3728119	conserved protein of unknown function
3813	BSU_36215	BSU36215	YP_009514006.1	NA	-1	3728335	3728461	hypothetical protein
3814	BSU_36220	BSU36220	NP_391503.1	ywqG	-1	3728510	3729296	conserved protein of unknown function
3815	BSU_36230	BSU36230	NP_391504.1	uglF	-1	3729487	3730810	UDP-glucose dehydrogenase
3816	BSU_36240	BSU36240	NP_391505.1	ptpZ	-1	3731004	3731769	protein tyrosine-phosphatase
3817	BSU_36250	BSU36250	NP_391506.1	ptkA	-1	3731821	3732535	maintenance protein tyrosine kinase involved in biofilm formation
3818	BSU_36260	BSU36260	NP_391507.1	tkmA	-1	3732524	3733271	modulator of PtkA protein tyrosine kinase activity; modulation of biofilm formation
3819	BSU_36269	BSU36269	YP_003097792.1	ywzD	-1	3733504	3733648	conserved protein of unknown function
3820	BSU_36270	BSU36270	NP_391508.2	ywqB	1	3733851	3735462	putative replication initiation protein
3821	BSU_36280	BSU36280	NP_391509.1	hepA	1	3735448	3738217	ATPase involved in RNA remodelling DNA recombination and repair
3822	BSU_36290	BSU36290	NP_391510.1	ywpJ	-1	3738342	3739200	phosphatase of unidentified specificity (possibly promiscuous)
3823	BSU_36300	BSU36300	NP_391511.1	glcR	-1	3739205	3739982	transcriptional regulator (glucose repression of catabolic operons)
3824	BSU_36310	BSU36310	NP_391512.2	ssbB	-1	3740205	3740547	single-strand DNA-binding protein
3825	BSU_36320	BSU36320	NP_391513.1	ywpG	-1	3740623	3741007	interaction partner of DynA
3826	BSU_36330	BSU36330	NP_391514.1	ywpF	1	3741181	3741592	conserved protein of unknown function
3827	BSU_36340	BSU36340	NP_391515.1	ywpE	-1	3741731	3742040	putative sortase
3828	BSU_36350	BSU36350	NP_391516.1	ywpD	1	3742383	3743220	putative two-component sensor histidine kinase
3829	BSU_36360	BSU36360	NP_391517.1	mscL	-1	3743266	3743659	large conductance mechanosensitive channel protein
3830	BSU_36370	BSU36370	NP_391518.2	fabZ	-1	3743731	3744157	beta-hydroxyacyl-[acyl carrier protein] dehydratase
3831	BSU_36380	BSU36380	NP_391519.1	rapD	1	3744348	3745413	response regulator aspartate phosphatase
3832	BSU_36390	BSU36390	NP_391520.2	flhP	-1	3745435	3746245	flagellar hook-basal body accessory protein
3833	BSU_36400	BSU36400	NP_391521.1	flhO	-1	3746278	3747091	flagellar basal-body accessory rod protein
3834	BSU_36410	BSU36410	NP_391522.2	mbl	-1	3747253	3748255	MreB-like morphogen
3835	BSU_36420	BSU36420	NP_391523.1	spoIIID	-1	3748420	3748702	transcriptional regulator (stage III sporulation)
3836	BSU_36430	BSU36430	NP_391524.1	usd	-1	3748716	3748827	putative factor required for translation of spoIIID
3837	BSU_36440	BSU36440	NP_391525.1	ywoH	1	3749051	3749465	putative transcriptional regulator (MarR family)
3838	BSU_36450	BSU36450	NP_391526.1	ywoG	1	3749486	3750677	putative efflux transporter
3839	BSU_36460	BSU36460	NP_391527.1	ywoF	-1	3750767	3752174	putative pectin lyase
3840	BSU_36470	BSU36470	NP_391528.1	pucI	-1	3752279	3753752	allantoin permease
3841	BSU_36480	BSU36480	NP_391529.1	ywoD	-1	3753932	3755291	putative efflux transporter
3842	BSU_36490	BSU36490	NP_391530.2	ywoC	-1	3755290	3755860	putative enzyme of isochorismatase family
3843	BSU_36499	BSU36499	NA	NA	-1	3755966	3756134	hypothetical protein
3844	BSU_36500	BSU36500	NP_391531.1	ywoB	-1	3756043	3756508	putative integral inner membrane protein
3845	BSU_36510	BSU36510	NP_391532.1	amtB	1	3756789	3758004	ammonium transporter
3846	BSU_36520	BSU36520	NP_391533.1	glnK	1	3758015	3758366	nitrogen-regulated PII-like regulator protein
3847	BSU_36530	BSU36530	NP_391534.1	bcrC	1	3758546	3759128	undecaprenyl pyrophosphate phosphatase (bacitracin resistance)
3848	BSU_36540	BSU36540	NP_391535.1	ywnJ	-1	3759168	3759591	putative integral inner membrane protein
3849	BSU_36550	BSU36550	NP_391536.1	spoIIQ	-1	3759701	3760553	forespore protein required for alternative engulfment
3850	BSU_36560	BSU36560	NP_391537.1	ywnH	1	3760693	3761185	putative aminoacid analogs (phosphinothricin) N-acetyltransferase
3851	BSU_36570	BSU36570	NP_391538.1	ywnG	1	3761181	3761700	putative integral inner membrane protein
3852	BSU_36575	BSU36575	YP_009514007.1	NA	1	3761858	3761990	hypothetical protein
3853	BSU_36580	BSU36580	NP_391539.1	ywnF	-1	3761986	3762421	conserved protein of unknown function
3854	BSU_36590	BSU36590	NP_391540.1	clsA	1	3762663	3764112	cardiolipin synthase (major)
3855	BSU_36600	BSU36600	NP_391541.1	mta	-1	3764132	3764906	transcriptional regulator regulating efflux transporters synthesis (Fur-independent bacillibactin export)
3856	BSU_36610	BSU36610	NP_391542.1	ywnC	1	3765050	3765434	putative integral inner membrane protein
3857	BSU_36620	BSU36620	NP_391543.1	ywnB	-1	3765468	3766110	putative oxidoreductase
3858	BSU_36630	BSU36630	NP_391544.1	ywnA	-1	3766177	3766579	putative transcriptional regulator
3859	BSU_36640	BSU36640	NP_391545.1	ureC	-1	3766713	3768423	urease (alpha subunit)
3860	BSU_36650	BSU36650	NP_391546.1	ureB	-1	3768419	3768794	urease (beta subunit)
3861	BSU_36660	BSU36660	NP_391547.1	ureA	-1	3768790	3769108	urease (gamma subunit)
3862	BSU_36668	BSU36668	YP_009514008.1	ywzE	-1	3769288	3769453	conserved protein of unknown function (putative phage interference protein)
3863	BSU_36669	BSU36669	NA	ywzF	-1	3769625	3769808	conserved protein of unknown function
3864	BSU_36670	BSU36670	NP_391548.1	csbD	-1	3770103	3770292	stress response protein
3865	BSU_36680	BSU36680	NP_391549.2	ywmF	-1	3770364	3770865	putative integral membrane protein
